Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level,Temperature_Band,Temperature_x_Humidity,CO2_sum,co2_ratio,MetalOxideSensor_sum,avg_metal_oxide,mos_variance,time_index,is_daytime,hvac_active,Session_ID_Bands,Temperature_session_lag1,Temperature_session_lag2,Temperature_session_lag3,Temperature_session_roll_mean_3,Temperature_session_roll_std_3,Temperature_session_roll_mean_5,Temperature_session_roll_std_5,Temperature_session_roll_mean_10,Temperature_session_roll_std_10,Humidity_session_lag1,Humidity_session_lag2,Humidity_session_lag3,Humidity_session_roll_mean_3,Humidity_session_roll_std_3,Humidity_session_roll_mean_5,Humidity_session_roll_std_5,Humidity_session_roll_mean_10,Humidity_session_roll_std_10,CO2_InfraredSensor_session_lag1,CO2_InfraredSensor_session_lag2,CO2_InfraredSensor_session_lag3,CO2_InfraredSensor_session_roll_mean_3,CO2_InfraredSensor_session_roll_std_3,CO2_InfraredSensor_session_roll_mean_5,CO2_InfraredSensor_session_roll_std_5,CO2_InfraredSensor_session_roll_mean_10,CO2_InfraredSensor_session_roll_std_10,MetalOxideSensor_Unit1_session_lag1,MetalOxideSensor_Unit1_session_lag2,MetalOxideSensor_Unit1_session_lag3,MetalOxideSensor_Unit1_session_roll_mean_3,MetalOxideSensor_Unit1_session_roll_std_3,MetalOxideSensor_Unit1_session_roll_mean_5,MetalOxideSensor_Unit1_session_roll_std_5,MetalOxideSensor_Unit1_session_roll_mean_10,MetalOxideSensor_Unit1_session_roll_std_10,MetalOxideSensor_Unit2_session_lag1,MetalOxideSensor_Unit2_session_lag2,MetalOxideSensor_Unit2_session_lag3,MetalOxideSensor_Unit2_session_roll_mean_3,MetalOxideSensor_Unit2_session_roll_std_3,MetalOxideSensor_Unit2_session_roll_mean_5,MetalOxideSensor_Unit2_session_roll_std_5,MetalOxideSensor_Unit2_session_roll_mean_10,MetalOxideSensor_Unit2_session_roll_std_10,avg_metal_oxide_session_lag1,avg_metal_oxide_session_lag2,avg_metal_oxide_session_lag3,avg_metal_oxide_session_roll_mean_3,avg_metal_oxide_session_roll_std_3,avg_metal_oxide_session_roll_mean_5,avg_metal_oxide_session_roll_std_5,avg_metal_oxide_session_roll_mean_10,avg_metal_oxide_session_roll_std_10,co2_ratio_session_lag1,co2_ratio_session_lag2,co2_ratio_session_lag3,co2_ratio_session_roll_mean_3,co2_ratio_session_roll_std_3,co2_ratio_session_roll_mean_5,co2_ratio_session_roll_std_5,co2_ratio_session_roll_mean_10,co2_ratio_session_roll_std_10,HVAC_prev_session,HVAC_changed_session,time_since_last_change_session
morning,20.09,57.99,582.7,547.29,485.74,696.14,634.83,558.01,medium,8936,ventilation_only,very_bright,Low Activity,20-22,1165.0191,1129.99,1.0647006138158919,2374.7200000000003,593.6800000000001,91.49638717821959,8263,1,1,8000-9000,20.12,22.58,19.87,20.856666666666666,1.4976759774174606,20.528,1.1636451349101107,20.144,0.8977156194103213,57.99,55.05,58.74,57.26,1.9503076680359746,57.6,1.5540431139451605,58.202,1.2941904376439037,583.42,566.03,576.09,575.18,8.73064144264263,576.7239999999999,6.681495341613491,576.625,4.745309379914423,486.81,481.91,484.4,484.3733333333333,2.450108841122831,483.47200000000004,2.4261121161210024,482.06100000000004,6.137061276466718,692.49,697.85,697.71,696.0166666666668,3.054984997227401,668.422,57.27769653189635,696.431,70.5749320383817,592.9024999999999,598.4925000000001,589.915,593.77,4.354054863002914,585.7519,12.816489083402315,589.5904499999999,16.80152184153764,1.068534796577775,1.038301383035309,1.0488284431175408,1.051888207576875,0.015347196568669983,1.053672897862358,0.01199925517795944,1.0513010352201264,0.010652163678181092,cooling_active,1,0
morning,19.59,59.41,585.91,549.89,482.46,684.4,630.33,573.74,low,8936,ventilation_only,dim,Low Activity,18-20,1163.8419,1135.8,1.06550400795522,2370.9300000000003,592.7325000000001,86.2887437135729,8264,1,1,8000-9000,20.09,20.12,22.58,20.930000000000003,1.4290206436577528,20.490000000000002,1.176796498975065,20.209,0.8639759513113601,57.99,57.99,55.05,57.01,1.6974097914174757,57.73,1.5540431139451611,58.053,1.2139929525697033,582.7,583.42,566.03,577.3833333333333,9.838863416742875,577.05,6.979666897496151,577.555,4.949945566478721,485.74,486.81,481.91,484.82,2.5762957904742656,483.866,2.637371797829997,481.332,5.02077196366332,696.14,692.49,697.85,695.4933333333333,2.73788848079767,670.0840000000001,58.096350832044614,679.8080000000001,40.178049507438516,593.6800000000001,592.9024999999999,598.4925000000001,595.025,3.0280016099794644,588.0879,13.02442998464712,585.9051999999999,9.099954280104956,1.0647006138158919,1.068534796577775,1.038301383035309,1.0571789311429918,0.016460455834554175,1.054070499341917,0.012399921904991172,1.054548774555311,0.009014339823146946,ventilation_only,0,1
morning,19.89,58.49,583.47,549.23,489.5,707.55,631.96,554.41,medium,8936,heating_active,,Low Activity,18-20,1163.3661,1132.7,1.0623418220739185,2383.42,595.855,94.53115553438805,8267,1,1,8000-9000,19.59,20.09,20.12,19.933333333333334,0.29771350881897135,20.45,1.2094833607784652,20.225,0.8493036363201281,59.41,57.99,57.99,58.46333333333334,0.8198373822492195,57.836,1.6661272460410606,58.039,1.195477124647549,585.91,582.7,583.42,584.0099999999999,1.6843693181670876,578.8299999999999,8.023699271533435,578.693,5.459167722484027,482.46,485.74,486.81,485.00333333333333,2.266634803701097,484.26399999999995,2.0901507122667042,480.988,4.785345221495054,684.4,696.14,692.49,691.0099999999999,6.008302588914074,693.7180000000001,5.63934127358927,679.614,40.147677447698044,592.7325000000001,593.6800000000001,592.9024999999999,593.105,0.5051670516164992,593.5445,3.1123079257977655,586.95795,9.2323118010424,1.06550400795522,1.0647006138158919,1.068534796577775,1.0662464727829624,0.0020220484361761775,1.0571738489003473,0.01304732384063151,1.0559970973929487,0.009533093830889279,ventilation_only,1,0
morning,19.88,58.54,582.26,551.67,482.92,699.71,642.52,562.13,medium,8936,ventilation_only,,Low Activity,18-20,1163.7751999999998,1133.9299999999998,1.055449814100006,2387.28,596.82,94.60699093266487,8268,1,1,8000-9000,19.89,19.59,20.09,19.856666666666666,0.25166114784229116,20.454,1.2071163986956563,20.223999999999997,0.8497345990889241,58.49,59.41,57.99,58.629999999999995,0.7202777242147096,57.786,1.6356894570792977,58.03099999999999,1.1917909026148719,583.47,585.91,582.7,584.0266666666666,1.6758380987780195,580.306,8.072300167858517,579.187,5.662502489574092,489.5,482.46,485.74,485.90000000000003,3.522726217011021,485.284,3.1492110122995483,482.358,5.086644386145671,707.55,684.4,696.14,696.0300000000001,11.57539200199938,695.686,8.41474479708131,681.61,41.0737648086405,595.855,592.7325000000001,593.6800000000001,594.0891666666668,1.6009573958640941,594.7325,2.442041282408162,588.2172,9.526362679428054,1.0623418220739185,1.06550400795522,1.0647006138158919,1.0641821479483433,0.001643611885107452,1.059876524691623,0.012262447803034128,1.056863924676229,0.009691128026131765,heating_active,1,0
morning,19.72,59.01,580.96,548.7,474.28,702.26,627.9,560.09,medium,8936,off,,Low Activity,18-20,1163.6771999999999,1129.66,1.0587935100076662,2364.53,591.1325,97.15848543316567,8269,1,0,8000-9000,19.88,19.89,19.59,19.786666666666665,0.17039170558831868,19.914,0.21220273325284678,20.213,0.8538026053420158,58.54,58.49,59.41,58.81333333333333,0.5173329037798187,58.484,0.5806720244685145,58.05500000000001,1.200196743130992,582.26,583.47,585.91,583.88,1.8592202666663242,583.5519999999999,1.4123986689364987,579.5219999999999,5.742819284403877,482.92,489.5,482.46,484.96000000000004,3.9384768629529505,485.486,2.9013238357668243,483.00600000000003,4.642313120752091,699.71,707.55,684.4,697.2199999999999,11.774153897412399,696.058,8.573935502440351,681.8280000000001,41.173313579442095,596.82,595.855,592.7325000000001,595.1358333333334,2.1365426706181054,594.398,1.8381286339603613,589.15795,9.895424269299621,1.055449814100006,1.0623418220739185,1.06550400795522,1.0610985480430482,0.00514110895201188,1.0633062109045623,0.004918480356378372,1.0574369212904435,0.009386398475895992,ventilation_only,1,0
morning,20.21,57.61,583.48,551.93,497.25,695.1,660.8520000000001,555.68,medium,8936,eco_mode,very_bright,Low Activity,20-22,1164.2981,1135.4099999999999,1.0571630441230537,2408.882,602.2205,91.74071855506695,8270,1,1,8000-9000,19.72,19.88,19.89,19.83,0.09539392014151138,19.834,0.18928814014612638,20.180999999999997,0.8669031728578657,59.01,58.54,58.49,58.68,0.2868797657554886,58.688,0.5415902510204208,58.144000000000005,1.237957098520706,580.96,582.26,583.47,582.23,1.2552688954897158,583.0600000000001,1.8350885537250408,579.892,5.699921636887101,474.28,482.92,489.5,482.2333333333333,7.6331994165845165,482.98,5.614534709126804,483.226,4.085764446356019,702.26,699.71,707.55,703.1733333333333,3.9990040426693843,698.012,8.670252014792126,683.217,41.65006523937754,591.1325,596.82,595.855,594.6025000000001,3.0435967620627373,594.0440000000001,2.308422486241272,589.8979499999999,9.71975155846756,1.0587935100076662,1.055449814100006,1.0623418220739185,1.0588617153938635,0.003446510185559523,1.0613579535905404,0.004207541577300689,1.0575154257264494,0.00939498878046452,off,1,0
morning,19.79,58.97,578.33,550.88,488.11,693.43,625.89,575.05,low,8936,ventilation_only,,Low Activity,18-20,1167.0163,1129.21,1.0498293620210766,2382.4799999999996,595.6199999999999,86.53437467272758,8271,1,1,8000-9000,20.21,19.72,19.88,19.936666666666667,0.24986663109207677,19.857999999999997,0.2325295680122842,20.174,0.8662973572111565,57.61,59.01,58.54,58.38666666666666,0.7124839179471035,58.612,0.6744034400863951,58.17100000000001,1.221305767520079,583.48,580.96,582.26,582.2333333333332,1.260211622433824,583.216,1.8299808742205386,580.133,5.805239108865176,497.25,474.28,482.92,484.8166666666666,11.601863356088483,485.282,8.596674938602058,484.57399999999996,6.041034127806978,695.1,702.26,699.71,699.0233333333334,3.629054054886148,697.804,8.738594280546891,683.944,41.80270065704109,602.2205,591.1325,596.82,596.7243333333334,5.544619020579453,595.7521,4.285145438020361,591.92,9.993569574147761,1.0571630441230537,1.0587935100076662,1.055449814100006,1.0571354560769086,0.0016720186619641679,1.0598504396519728,0.004058156021589433,1.056960469496945,0.009216085268893195,eco_mode,1,0
afternoon,20.12,56.87,567.22,552.67,474.87,720.57,642.744,575.32,low,8936,eco_mode,bright,Low Activity,20-22,1144.2244,1119.8899999999999,1.0263267392362048,2413.5040000000004,603.3760000000001,104.21964663152531,8276,1,1,8000-9000,19.79,20.21,19.72,19.906666666666666,0.26501572280395447,19.898,0.18780308836645665,20.174,0.8662973572111565,58.97,57.61,59.01,58.53,0.796994353806803,58.524,0.5638971537438061,58.17999999999999,1.2274273004043088,578.33,583.48,580.96,580.9233333333334,2.5751957854342304,581.7,2.151708623399079,580.2650000000001,5.740989558525382,488.11,497.25,474.28,486.5466666666666,11.564524777670313,486.412,8.503832665333217,485.3379999999999,5.946711135857226,693.43,695.1,702.26,696.93,4.690831482791959,699.61,5.670286588877763,696.664,6.1698770021934495,595.6199999999999,602.2205,591.1325,596.3243333333334,5.577454624053128,596.3296,3.9585925750179976,594.93705,3.663932590127275,1.0498293620210766,1.0571630441230537,1.0587935100076662,1.055261972050599,0.004774886757806695,1.0567155104651442,0.004615050879326359,1.0569446796827457,0.00922948536778607,ventilation_only,1,0
afternoon,19.96,58.52,570.66,552.13,444.72,697.04,635.94,567.65,low,8936,cooling_active,very_bright,Low Activity,18-20,1168.0592000000001,1122.79,1.0335609348639614,2345.35,586.3375,108.19764395925324,8278,1,1,8000-9000,20.12,19.79,20.21,20.040000000000003,0.22113344387490638,19.944,0.2119669785602904,20.198999999999998,0.8601350023235578,56.87,58.97,57.61,57.81666666666666,1.0651447475968938,58.2,0.932952303175444,57.992999999999995,1.274188630724148,567.22,578.33,583.48,576.3433333333334,8.31005615704982,578.45,6.562095701832117,579.378,7.004001713305597,474.87,488.11,497.25,486.74333333333334,11.252418999190805,483.486,9.619450608012363,484.38500000000005,6.8140985382429164,720.57,693.43,695.1,703.0333333333333,15.210135874912087,702.2139999999999,10.851065846266321,698.95,9.779520551755,603.3760000000001,595.6199999999999,602.2205,600.4055,4.184441748912111,597.8338,5.019841638437388,596.28315,4.06468062193446,1.0263267392362048,1.0498293620210766,1.0571630441230537,1.0444397151267786,0.016109178905287586,1.0495124938976015,0.013394024550143907,1.0546945092946123,0.013281578365192672,eco_mode,1,0
afternoon,20.5,56.82,568.38,555.97,464.66,701.31,643.47,574.35,low,8936,maintenance_mode,,Low Activity,20-22,1164.81,1124.35,1.0223213464353806,2383.79,595.9475,101.75543241026493,8279,1,1,8000-9000,19.96,20.12,19.79,19.956666666666667,0.1650252505930674,19.96,0.2089258241577099,19.937,0.20000277775826844,58.52,56.87,58.97,58.120000000000005,1.1056672193747636,58.196000000000005,0.9311713054000139,58.34000000000001,0.7471724477432986,570.66,567.22,578.33,572.07,5.687626921659955,576.13,6.919183477838925,579.8410000000001,6.120957532208344,444.72,474.87,488.11,469.23333333333335,22.237401676754683,475.846,19.879447426927925,480.666,14.324665751384408,697.04,720.57,693.43,703.68,14.738117247462608,701.68,11.0686155412503,698.8689999999999,9.792988931996113,586.3375,603.3760000000001,595.6199999999999,595.1111666666667,8.530639136862648,595.7373,7.24492585020627,595.06765,5.032726023239954,1.0335609348639614,1.0263267392362048,1.0498293620210766,1.0365723453737477,0.012037224114627888,1.0451347180503925,0.0144997882068605,1.0542204644774773,0.013997019959074843,cooling_active,1,0
afternoon,20.510000000000048,57.03,571.78,549.3,464.18,699.25,855.42,574.63,medium,8936,heating_active,bright,Moderate Activity,20-22,1169.6853000000028,1121.08,1.040924811503869,2593.48,648.37,168.14876409497234,8280,1,1,8000-9000,20.5,19.96,20.12,20.19333333333333,0.27736858750283633,20.116,0.26782456944794136,19.975,0.2643755745986354,56.82,58.52,56.87,57.403333333333336,0.9673847907287191,57.758,0.9669384675357409,58.223,0.8866547618248609,568.38,570.66,567.22,568.7533333333333,1.7501238051423327,573.614,7.010397991554694,578.3370000000001,6.937180102733892,464.66,444.72,474.87,461.4166666666667,15.334439452856566,473.922,20.523980364441783,478.451,14.96716959065918,701.31,697.04,720.57,706.3066666666667,12.53555875632547,701.49,11.064323296072278,699.751,9.548771241484392,595.9475,586.3375,603.3760000000001,595.2203333333333,8.542493727441226,596.7003000000001,6.785258991003108,595.37215,4.97900079249473,1.0223213464353806,1.0335609348639614,1.0263267392362048,1.027403006845182,0.005696564840804559,1.0378402853359354,0.01507331263988699,1.049599119463238,0.01620128403893498,maintenance_mode,1,0
afternoon,20.77,56.77,571.09,550.46,471.84,703.76,618.1800000000001,568.53,medium,8936,cooling_active,,Low Activity,20-22,1179.1129,1121.5500000000002,1.0374777440005127,2362.31,590.5775,96.87941383493195,8281,1,1,8000-9000,20.510000000000048,20.5,19.96,20.32333333333335,0.31469562013688057,20.17600000000001,0.3222266283223379,20.017000000000003,0.3134769174559738,57.03,56.82,58.52,57.45666666666667,0.926840511271085,57.641999999999996,1.0223355613497787,58.126999999999995,0.9633396770264155,571.78,568.38,570.66,570.2733333333333,1.7326665384097706,571.274,4.336770687964657,577.245,7.032891376318986,464.18,464.66,444.72,457.8533333333333,11.376332156425478,467.308,15.944600026341018,476.29499999999996,15.348521644336463,699.25,701.31,697.04,699.1999999999999,2.135439064912189,702.3199999999999,10.611526751604018,700.062,9.468402188330272,648.37,595.9475,586.3375,610.2183333333334,33.38787619905414,605.9302,24.482080070431085,600.84115,17.416222204934712,1.040924811503869,1.0223213464353806,1.0335609348639614,1.0322690309344036,0.009368777399477182,1.0345926388120985,0.011093109016137909,1.0472215392320356,0.015466788971947837,heating_active,1,0
afternoon,21.21,56.18,567.66,553.55,490.9,713.92,710.0439999999999,584.81,medium,8936,eco_mode,very_bright,Low Activity,20-22,1191.5778,1121.21,1.0254900171159065,2499.674,624.9185,107.60617681620322,8283,1,1,8000-9000,20.77,20.510000000000048,20.5,20.593333333333348,0.15307950004276175,20.372000000000007,0.32675679028900584,20.135000000000005,0.3543146749554914,56.77,57.03,56.82,56.873333333333335,0.13796134724348555,57.202,0.7432159847583811,57.863000000000014,0.9339646674259157,571.09,571.78,568.38,570.4166666666666,1.797229349116242,569.826,1.9360733457145574,575.763,6.548898210979538,471.84,464.18,464.66,466.8933333333334,4.29065651542158,464.054,11.745151340020895,475.233,15.241592983237197,703.76,699.25,701.31,701.4399999999999,2.2578086721317185,704.3860000000001,9.382400012790324,701.9979999999999,7.729825066295824,590.5775,648.37,595.9475,611.6316666666667,31.929423375365964,604.9217,25.10880717148861,600.6256500000001,17.540591232354455,1.0374777440005127,1.040924811503869,1.0223213464353806,1.0335746339799208,0.009896864605176069,1.0321223152079857,0.00771170984334395,1.0444189128365649,0.014279510517982694,cooling_active,1,0
afternoon,21.35,38.09,572.37,542.98,484.91,706.52,648.6560000000001,575.33,low,8936,off,,Low Activity,20-22,813.2215000000001,1115.35,1.0541272218974416,2415.416,603.854,95.75806401551776,8284,1,0,8000-9000,21.21,20.77,20.510000000000048,20.830000000000016,0.3538361202591015,20.59000000000001,0.4550274716980985,20.267000000000003,0.4774015314409397,56.18,56.77,57.03,56.660000000000004,0.43554563480754455,57.064,0.8730005727377118,57.632000000000005,1.0411724160771736,567.66,571.09,571.78,570.1766666666666,2.2066339373183466,569.914,1.7927018714740566,574.182,6.387990120356594,490.9,471.84,464.18,475.63999999999993,13.759345914686726,467.26000000000005,16.614180690000737,475.37299999999993,15.392880785898639,713.92,703.76,699.25,705.6433333333333,7.5141488761726976,703.0559999999999,6.562174182388573,702.635,8.465639373371658,624.9185,590.5775,648.37,621.2886666666667,29.066734105904636,609.2302000000001,26.58230497342173,603.5319999999999,19.008670020399588,1.0254900171159065,1.0374777440005127,1.040924811503869,1.034630857540096,0.00810165361753304,1.031954970783926,0.007876238492895985,1.0407337323407637,0.013890070996160306,eco_mode,1,0
afternoon,21.5,55.98,569.59,548.8,482.72,710.65,707.5160000000001,579.64,medium,8936,maintenance_mode,very_bright,Low Activity,20-22,1203.57,1118.3899999999999,1.037882651170039,2480.526,620.1315,110.07744483922824,8285,1,1,8000-9000,21.35,21.21,20.77,21.11,0.3026549190085095,20.86800000000001,0.3944870086580184,20.41400000000001,0.5635443391802993,38.09,56.18,56.77,50.34666666666667,10.61868322031189,52.977999999999994,8.328629539125895,55.587,6.227193143338674,572.37,567.66,571.09,570.3733333333333,2.435412353858148,570.2560000000001,2.106283456704536,573.193,5.730094143108476,484.91,490.9,471.84,482.55,9.746696876378941,475.29799999999994,12.08871043577404,475.572,15.513679125210713,706.52,713.92,703.76,708.0666666666666,5.253620973508494,704.952,5.702663412828013,703.316,8.478098843489697,603.854,624.9185,590.5775,606.4499999999999,17.317057551733136,612.7335,23.82193322077376,604.2354,18.862281138999602,1.0541272218974416,1.0254900171159065,1.0374777440005127,1.0390316610046204,0.014381702540609926,1.0360682281906222,0.012772780604997683,1.0406014731205073,0.013739861820638154,off,1,0
afternoon,21.57,55.45,575.0699999999999,550.23,475.96,705.57,645.22,579.38,medium,8936,cooling_active,moderate,Low Activity,20-22,1196.0565000000001,1125.3,1.0451447557473332,2406.13,601.5325,98.30494235625528,8286,1,1,8000-9000,21.5,21.35,21.21,21.353333333333335,0.14502873278560036,21.06800000000001,0.4142704430682226,20.592000000000006,0.5999222171803701,55.98,38.09,56.18,50.083333333333336,10.387012724230834,52.81,8.239754243908033,55.28399999999999,6.114834784721839,569.59,572.37,567.66,569.8733333333333,2.3677485789934245,570.4979999999999,1.8958560071871506,572.056,5.112440600035137,482.72,484.91,490.9,486.17666666666673,4.234552317937769,478.91,10.73817954776282,476.416,15.664430478706228,710.65,706.52,713.92,710.3633333333333,3.708319475623605,706.8199999999999,5.741023427927049,704.155,8.772030361703559,620.1315,603.854,624.9185,616.3013333333333,11.042233586705258,617.5703,21.942683554547475,607.1353,18.85316553025257,1.037882651170039,1.0541272218974416,1.0254900171159065,1.039166630061129,0.014361713886908451,1.0391804891375538,0.010228150239416181,1.0385103872367445,0.012164472910049363,maintenance_mode,1,0
afternoon,21.65,55.92,573.67,548.94,474.98,701.47,654.61,580.39,medium,8936,cooling_active,bright,Low Activity,20-22,1210.668,1122.6100000000001,1.0450504589844964,2411.45,602.8625,98.75928627222861,8287,1,1,8000-9000,21.57,21.5,21.35,21.473333333333333,0.11239810200090342,21.28,0.3171750305429957,20.728000000000005,0.6552997617714562,55.45,55.98,38.09,49.839999999999996,10.179248498784178,52.49400000000001,8.065917802705433,55.068000000000005,6.0614589369593315,575.0699999999999,569.59,572.37,572.3433333333334,2.7400973218706692,571.1560000000001,2.8049919785961377,571.2149999999999,3.4437874821512975,475.96,482.72,484.91,481.19666666666666,4.665408163638696,481.26599999999996,7.503497851001984,474.287,13.861198481131861,705.57,710.65,706.52,707.5799999999999,2.700796178898943,708.0840000000001,4.126333723780403,705.202,8.175734829358387,601.5325,620.1315,603.854,608.506,10.134669617211852,608.2028,14.104650596523085,607.0665,18.8743371598108,1.0451447557473332,1.037882651170039,1.0541272218974416,1.045718209604938,0.008137453933784783,1.0400244779862466,0.010576252397134686,1.0373085583991726,0.010611413779938513,cooling_active,0,1
afternoon,21.85,55.62,569.03,547.38,491.58,702.7,622.74,588.07,medium,8936,eco_mode,,Low Activity,20-22,1215.297,1116.4099999999999,1.039552046038306,2405.09,601.2725,87.47407592157425,8289,1,1,8000-9000,21.65,21.57,21.5,21.573333333333334,0.07505553499517514,21.456,0.1762952069681606,20.91400000000001,0.6226324044820243,55.92,55.45,55.98,55.78333333333333,0.29022979401378446,52.324,7.9615469602333215,54.763,5.918348211752602,573.67,575.0699999999999,569.59,572.7766666666666,2.847127207084796,571.672,3.018960085855656,570.749,2.581328038906474,474.98,475.96,482.72,477.8866666666667,4.214372234786841,481.89400000000006,6.593601443823485,472.97400000000005,13.001541105234804,701.47,705.57,710.65,705.8966666666666,4.5987099640321,707.626,4.798586250137362,706.006,7.230087136403313,602.8625,601.5325,620.1315,608.1754999999999,10.375532612836695,610.6598,10.99372585614184,607.79075,18.521972843460304,1.0450504589844964,1.0451447557473332,1.037882651170039,1.0426926219672896,0.004165823720782639,1.0415390209830435,0.010662245162564631,1.0368306680955146,0.010079140349107514,cooling_active,1,0
